flash,ram,text,code,rodata,data,bss,dec,hex,filename,filename
7749,1068,7749,6046,1703,0,1068,8817,`2271,tuya_ai_agent.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2825,48,2825,2130,695,0,48,2873,`b39,tuya_ai_input.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2043,56,2043,1648,395,0,56,2099,`833,tuya_ai_output.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
8330,24,8322,6652,1670,8,16,8346,`209a,tuya_ai_biz.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
3293,4,3293,2274,1019,0,4,3297,`ce1,tuya_ai_client.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
797,0,797,602,195,0,0,797,`31d,tuya_ai_event.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1423,4,1419,1032,387,4,0,1423,`58f,tuya_ai_http.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
4411,4,4411,3136,1275,0,4,4415,`113f,tuya_ai_mqtt.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
15252,16,15240,11912,3328,12,4,15256,`3b98,tuya_ai_protocol.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
6241,259,6205,4106,2099,36,223,6464,`1940,tuya_ai_monitor.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
228,12,228,228,0,0,12,240,`f0,tuya_ai_encoder.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1065,24,1041,750,291,24,0,1065,`429,tuya_ai_encoder_opus.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1237,54,1237,628,609,0,54,1291,`50b,tuya_authorize.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2227,0,2227,1480,747,0,0,2227,`8b3,atop_service.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2337,0,2337,1444,893,0,0,2337,`921,iotdns.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
5949,4,5949,4578,1371,0,4,5953,`1741,tuya_iot.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1665,40,1625,1072,553,40,0,1665,`681,tuya_mqtt_dispatch.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1275,4,1275,984,291,0,4,1279,`4ff,tuya_ota.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2210,28,2210,1352,858,0,28,2238,`8be,tuya_register_center.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2274,4,2274,1858,416,0,4,2278,`8e6,lan_sock.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
9346,96,9286,6780,2506,60,36,9382,`24a6,tuya_lan.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
3013,20,3013,1688,1325,0,20,3033,`bd9,netmgr.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2865,4,2865,2182,683,0,4,2869,`b35,tuya_protocol.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
7398,16,7398,5780,1618,0,16,7414,`1cf6,dp_schema.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1867,4,1867,1486,381,0,4,1871,`74f,tuya_iot_dp.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
4104,884,4080,2750,1330,24,860,4964,`1364,tuya_tls.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
184,0,184,184,0,0,0,184,`b8,tuya_transport.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
839,5,839,596,243,0,5,844,`34c,netcfg.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2433,192,2241,1920,321,192,0,2433,`981,netconn_wifi.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2689,4,2685,2246,439,4,0,2689,`a81,ble_dp.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
5808,10,5808,4464,1344,0,10,5818,`16ba,ble_mgr.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
816,136,816,572,244,0,136,952,`3b8,ble_netcfg.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
935,3,933,764,169,2,1,936,`3a8,ble_trsmitr.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
408,0,408,292,116,0,0,408,`198,tuya_t5ai_board.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
364,0,364,248,116,0,0,364,`16c,tuya_t5ai_ex_module.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
68,0,68,68,0,0,0,68,`44,crc_16.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
127,0,127,110,17,0,0,127,`7f,uni_random.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1468,0,1468,1468,0,0,0,1468,`5bc,lv_group.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1176,0,1176,1176,0,0,0,1176,`498,lv_draw_arc.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
152,0,152,152,0,0,0,152,`98,lv_draw_line.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2464,0,2464,2464,0,0,0,2464,`9a0,lv_draw_sw.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1248,0,1248,1248,0,0,0,1248,`4e0,lv_draw_sw_arc.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1636,0,1636,1636,0,0,0,1636,`664,lv_draw_sw_border.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
4068,0,4068,4068,0,0,0,4068,`fe4,lv_draw_sw_box_shadow.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1208,0,1208,1208,0,0,0,1208,`4b8,lv_draw_sw_fill.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
348,0,348,348,0,0,0,348,`15c,lv_draw_sw_gradient.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1836,0,1836,1836,0,0,0,1836,`72c,lv_draw_sw_img.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
252,0,252,252,0,0,0,252,`fc,lv_draw_sw_letter.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1621,0,1621,1588,33,0,0,1621,`655,lv_draw_sw_line.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
392,0,392,392,0,0,0,392,`188,lv_draw_sw_mask_rect.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
7232,0,7232,7232,0,0,0,7232,`1c40,lv_draw_sw_transform.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
828,0,828,828,0,0,0,828,`33c,lv_draw_sw_triangle.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
3204,0,3204,3204,0,0,0,3204,`c84,lv_grid.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1988,0,1988,1952,36,0,0,1988,`7c4,lv_bin_decoder.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
80,0,80,80,0,0,0,80,`50,lv_cache.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
60,0,60,60,0,0,0,60,`3c,lv_cache_entry.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
152,0,152,152,0,0,0,152,`98,lv_array.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
3282,0,3282,3240,42,0,0,3282,`cd2,lv_image.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
484,8,476,324,152,8,0,484,`1e4,lv_port_indev.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
898,0,898,580,318,0,0,898,`382,cipher_wrapper.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
8172,0,8172,7500,672,0,0,8172,`1fec,bignum.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1944,0,1944,1944,0,0,0,1944,`798,cipher.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1156,0,1156,164,992,0,0,1156,`484,cipher_wrap.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1216,0,1216,1216,0,0,0,1216,`4c0,ctr_drbg.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
902,0,902,902,0,0,0,902,`386,entropy.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
62,0,62,62,0,0,0,62,`3e,entropy_poll.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2042,0,2042,1914,128,0,0,2042,`7fa,gcm.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
381,0,381,380,1,0,0,381,`17d,hkdf.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
540,0,540,524,16,0,0,540,`21c,pk.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
933,0,933,694,239,0,0,933,`3a5,pk_wrap.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
3488,0,3488,3220,268,0,0,3488,`da0,pkparse.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
5086,0,5086,5086,0,0,0,5086,`13de,rsa.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1591,0,1591,1536,55,0,0,1591,`637,rsa_alt_helpers.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
3722,0,3722,3722,0,0,0,3722,`e8a,ssl_msg.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
5877,40,5837,5744,93,40,0,5877,`16f5,ssl_tls.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
60,16,44,44,0,16,0,60,`3c,threading.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
4721,0,4721,4612,109,0,0,4721,`1271,x509_crt.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
901,4,901,764,137,0,4,905,`389,tdd_audio.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
582,0,582,348,234,0,0,582,`246,tdl_display_draw_rotate.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
452,69,388,176,212,64,5,457,`1c9,tdd_disp_rgb_ili9488.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
638,6,638,508,130,0,6,644,`284,tdd_disp_sw_spi.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1105,32,1105,902,203,0,32,1137,`471,tdd_display_rgb.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
636,8,628,520,108,8,0,636,`27c,tdl_tp_manage.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
637,8,637,528,109,0,8,645,`285,tdd_tp_gt1151.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
415,0,415,310,105,0,0,415,`19f,tdd_tp_i2c.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
297,0,297,202,95,0,0,297,`129,tdd_led_gpio.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2983,32,2951,564,2387,32,0,2983,`ba7,tdd_camera_dvp_gc2145.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
443,0,443,240,203,0,0,443,`1bb,tdd_camera_dvp_i2c.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
1096,22,1094,1010,84,2,20,1116,`45c,tal_bluetooth.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
3219,232,3219,2528,691,0,232,3451,`d7b,tkl_bluetooth.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
822,0,822,822,0,0,0,822,`336,tal_image_rotate.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
2488,0,2488,2144,344,0,0,2488,`9b8,tal_network.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
92,16,76,76,0,16,0,92,`5c,tal_network_register.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
196,0,196,196,0,0,0,196,`c4,mbedtls_hash.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
162,0,162,162,0,0,0,162,`a2,mbedtls_symmetry.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
281,0,281,152,129,0,0,281,`119,tal_x509.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
598,20,598,420,178,0,20,618,`26a,tal_wifi.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
64,24,64,64,0,0,24,88,`58,gw_intf.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
321,0,321,200,121,0,0,321,`141,http_inf.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
980,158,952,604,348,28,130,1110,`456,mqc_app.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
137,0,137,36,101,0,0,137,`89,smart_frame.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
52,26,52,52,0,0,26,78,`4e,tuya_devos_utils.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
20,0,20,20,0,0,0,20,`14,tuya_svc_devos.c.o (ex /Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a),/Users/rohit/repos/TuyaOpen/apps/tuya.ai/fallguard/.build/lib/libtuyaos.a
